Pharmacy,Cluster,Metric,Acquisition_Date,Fiscal_Year,Quarter,Date,Value,Value - old v
Woodseats 2,Star,NMS Services,01 July 2025,FY2026,Q2,Jul-25,0,0
Woodseats 2,Star,NMS Services,01 July 2025,FY2026,Q2,Aug-25,0,0
Woodseats 2,Star,NMS Services,01 July 2025,FY2026,Q2,Sep-25,0,0
Woodseats 2,Star,NMS Services,01 July 2025,FY2026,Q3,Oct-25,0,0
Woodseats 2,Star,NMS Services,01 July 2025,FY2026,Q3,Nov-25,0,0
Woodseats 2,Star,NMS Services,01 July 2025,FY2026,Q3,Dec-25,0,0
Woodseats 2,Star,NMS Services,01 July 2025,FY2026,Q4,Jan-26,0,0
Woodseats 2,Star,NMS Services,01 July 2025,FY2026,Q4,Feb-26,0,0
Woodseats 2,Star,NMS Services,01 July 2025,FY2026,Q4,Mar-26,0,0
Woodseats 2,Star,NMS Services,01 July 2025,FY2027,Q1,Apr-26,0,0
Woodseats 2,Star,NMS Services,01 July 2025,FY2027,Q1,May-26,0,0
Woodseats 2,Star,NMS Services,01 July 2025,FY2027,Q1,Jun-26,0,0
Woodseats 2,Star,NMS Services,01 July 2025,FY2027,Q2,Jul-26,0,0
Woodseats 2,Star,NMS Services,01 July 2025,FY2027,Q2,Aug-26,0,0
Woodseats 2,Star,NMS Services,01 July 2025,FY2027,Q2,Sep-26,0,0
Woodseats 2,Star,NMS Services,01 July 2025,FY2027,Q3,Oct-26,0,0
Woodseats 2,Star,NMS Services,01 July 2025,FY2027,Q3,Nov-26,0,0
Woodseats 2,Star,NMS Services,01 July 2025,FY2027,Q3,Dec-26,0,0
Woodseats 2,Star,NMS Services,01 July 2025,FY2027,Q4,Jan-27,0,0
Woodseats 2,Star,NMS Services,01 July 2025,FY2027,Q4,Feb-27,0,0
Woodseats 2,Star,NMS Services,01 July 2025,FY2027,Q4,Mar-27,0,0
Woodseats 2,Star,Total Revenue,01 July 2025,FY2025,Q1,Apr-24,0,0
Woodseats 2,Star,Total Revenue,01 July 2025,FY2025,Q1,May-24,0,0
Woodseats 2,Star,Total Revenue,01 July 2025,FY2025,Q1,Jun-24,0,0
Woodseats 2,Star,Total Revenue,01 July 2025,FY2025,Q2,Jul-24,0,0
Woodseats 2,Star,Total Revenue,01 July 2025,FY2025,Q2,Aug-24,0,0
Woodseats 2,Star,Total Revenue,01 July 2025,FY2025,Q2,Sep-24,0,0
Woodseats 2,Star,Total Revenue,01 July 2025,FY2025,Q3,Oct-24,0,0
Woodseats 2,Star,Total Revenue,01 July 2025,FY2025,Q3,Nov-24,0,0
Woodseats 2,Star,Total Revenue,01 July 2025,FY2025,Q3,Dec-24,0,0
Woodseats 2,Star,Total Revenue,01 July 2025,FY2025,Q4,Jan-25,0,0
Woodseats 2,Star,Total Revenue,01 July 2025,FY2025,Q4,Feb-25,0,0
Woodseats 2,Star,Total Revenue,01 July 2025,FY2025,Q4,Mar-25,0,0
Woodseats 2,Star,Total Revenue,01 July 2025,FY2026,Q1,Apr-25,0,0
Woodseats 2,Star,Total Revenue,01 July 2025,FY2026,Q1,May-25,0,0
Woodseats 2,Star,Total Revenue,01 July 2025,FY2026,Q1,Jun-25,0,0
Woodseats 2,Star,Total Revenue,01 July 2025,FY2026,Q2,Jul-25,0,0
Woodseats 2,Star,Total Revenue,01 July 2025,FY2026,Q2,Aug-25,0,0
Woodseats 2,Star,Total Revenue,01 July 2025,FY2026,Q2,Sep-25,0,0
Woodseats 2,Star,Total Revenue,01 July 2025,FY2026,Q3,Oct-25,0,0
Woodseats 2,Star,Total Revenue,01 July 2025,FY2026,Q3,Nov-25,0,0
Woodseats 2,Star,Total Revenue,01 July 2025,FY2026,Q3,Dec-25,0,0
Woodseats 2,Star,Total Revenue,01 July 2025,FY2026,Q4,Jan-26,0,0
Woodseats 2,Star,Total Revenue,01 July 2025,FY2026,Q4,Feb-26,0,0
Woodseats 2,Star,Total Revenue,01 July 2025,FY2026,Q4,Mar-26,0,0
Woodseats 2,Star,Total Revenue,01 July 2025,FY2027,Q1,Apr-26,0,0
Woodseats 2,Star,Total Revenue,01 July 2025,FY2027,Q1,May-26,0,0
Woodseats 2,Star,Total Revenue,01 July 2025,FY2027,Q1,Jun-26,0,0
Woodseats 2,Star,Total Revenue,01 July 2025,FY2027,Q2,Jul-26,0,0
Woodseats 2,Star,Total Revenue,01 July 2025,FY2027,Q2,Aug-26,0,0
Woodseats 2,Star,Total Revenue,01 July 2025,FY2027,Q2,Sep-26,0,0
Woodseats 2,Star,Total Revenue,01 July 2025,FY2027,Q3,Oct-26,0,0
Woodseats 2,Star,Total Revenue,01 July 2025,FY2027,Q3,Nov-26,0,0
Woodseats 2,Star,Total Revenue,01 July 2025,FY2027,Q3,Dec-26,0,0
Woodseats 2,Star,Total Revenue,01 July 2025,FY2027,Q4,Jan-27,0,0
Woodseats 2,Star,Total Revenue,01 July 2025,FY2027,Q4,Feb-27,0,0
Woodseats 2,Star,Total Revenue,01 July 2025,FY2027,Q4,Mar-27,0,0
Woodseats 2,Star,Services Revenue,01 July 2025,FY2025,Q1,Apr-24,0,0
Woodseats 2,Star,Services Revenue,01 July 2025,FY2025,Q1,May-24,0,0
Woodseats 2,Star,Services Revenue,01 July 2025,FY2025,Q1,Jun-24,0,0
Woodseats 2,Star,Services Revenue,01 July 2025,FY2025,Q2,Jul-24,0,0
Woodseats 2,Star,Services Revenue,01 July 2025,FY2025,Q2,Aug-24,0,0
Woodseats 2,Star,Services Revenue,01 July 2025,FY2025,Q2,Sep-24,0,0
Woodseats 2,Star,Services Revenue,01 July 2025,FY2025,Q3,Oct-24,0,0
Woodseats 2,Star,Services Revenue,01 July 2025,FY2025,Q3,Nov-24,0,0
Woodseats 2,Star,Services Revenue,01 July 2025,FY2025,Q3,Dec-24,0,0
Woodseats 2,Star,Services Revenue,01 July 2025,FY2025,Q4,Jan-25,0,0
Woodseats 2,Star,Services Revenue,01 July 2025,FY2025,Q4,Feb-25,0,0
Woodseats 2,Star,Services Revenue,01 July 2025,FY2025,Q4,Mar-25,0,0
Woodseats 2,Star,Services Revenue,01 July 2025,FY2026,Q1,Apr-25,0,0
Woodseats 2,Star,Services Revenue,01 July 2025,FY2026,Q1,May-25,0,0
Woodseats 2,Star,Services Revenue,01 July 2025,FY2026,Q1,Jun-25,0,0
Woodseats 2,Star,Services Revenue,01 July 2025,FY2026,Q2,Jul-25,0,0
Woodseats 2,Star,Services Revenue,01 July 2025,FY2026,Q2,Aug-25,0,0
Woodseats 2,Star,Services Revenue,01 July 2025,FY2026,Q2,Sep-25,0,0
Woodseats 2,Star,Services Revenue,01 July 2025,FY2026,Q3,Oct-25,0,0
Woodseats 2,Star,Services Revenue,01 July 2025,FY2026,Q3,Nov-25,0,0
Woodseats 2,Star,Services Revenue,01 July 2025,FY2026,Q3,Dec-25,0,0
Woodseats 2,Star,Services Revenue,01 July 2025,FY2026,Q4,Jan-26,0,0
Woodseats 2,Star,Services Revenue,01 July 2025,FY2026,Q4,Feb-26,0,0
Woodseats 2,Star,Services Revenue,01 July 2025,FY2026,Q4,Mar-26,0,0
Woodseats 2,Star,Services Revenue,01 July 2025,FY2027,Q1,Apr-26,0,0
Woodseats 2,Star,Services Revenue,01 July 2025,FY2027,Q1,May-26,0,0
Woodseats 2,Star,Services Revenue,01 July 2025,FY2027,Q1,Jun-26,0,0
Woodseats 2,Star,Services Revenue,01 July 2025,FY2027,Q2,Jul-26,0,0
Woodseats 2,Star,Services Revenue,01 July 2025,FY2027,Q2,Aug-26,0,0
Woodseats 2,Star,Services Revenue,01 July 2025,FY2027,Q2,Sep-26,0,0
Woodseats 2,Star,Services Revenue,01 July 2025,FY2027,Q3,Oct-26,0,0
Woodseats 2,Star,Services Revenue,01 July 2025,FY2027,Q3,Nov-26,0,0
Woodseats 2,Star,Services Revenue,01 July 2025,FY2027,Q3,Dec-26,0,0
Woodseats 2,Star,Services Revenue,01 July 2025,FY2027,Q4,Jan-27,0,0
Woodseats 2,Star,Services Revenue,01 July 2025,FY2027,Q4,Feb-27,0,0
Woodseats 2,Star,Services Revenue,01 July 2025,FY2027,Q4,Mar-27,0,0
Woodseats 2,Star,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 July 2025,FY2025,Q1,Apr-24,0,0
Woodseats 2,Star,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 July 2025,FY2025,Q1,May-24,0,0
Woodseats 2,Star,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 July 2025,FY2025,Q1,Jun-24,0,0
Woodseats 2,Star,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 July 2025,FY2025,Q2,Jul-24,0,0
Woodseats 2,Star,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 July 2025,FY2025,Q2,Aug-24,0,0
Woodseats 2,Star,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 July 2025,FY2025,Q2,Sep-24,0,0
Woodseats 2,Star,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 July 2025,FY2025,Q3,Oct-24,0,0
Woodseats 2,Star,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 July 2025,FY2025,Q3,Nov-24,0,0
Woodseats 2,Star,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 July 2025,FY2025,Q3,Dec-24,0,0
Woodseats 2,Star,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 July 2025,FY2025,Q4,Jan-25,0,0
Woodseats 2,Star,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 July 2025,FY2025,Q4,Feb-25,0,0
Woodseats 2,Star,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 July 2025,FY2025,Q4,Mar-25,0,0
Woodseats 2,Star,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 July 2025,FY2026,Q1,Apr-25,0,0
Woodseats 2,Star,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 July 2025,FY2026,Q1,May-25,0,0
Woodseats 2,Star,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 July 2025,FY2026,Q1,Jun-25,0,0
Woodseats 2,Star,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 July 2025,FY2026,Q2,Jul-25,0,0
Woodseats 2,Star,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 July 2025,FY2026,Q2,Aug-25,0,0
Woodseats 2,Star,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 July 2025,FY2026,Q2,Sep-25,0,0
Woodseats 2,Star,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 July 2025,FY2026,Q3,Oct-25,0,0
Woodseats 2,Star,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 July 2025,FY2026,Q3,Nov-25,0,0
Woodseats 2,Star,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 July 2025,FY2026,Q3,Dec-25,0,0
Woodseats 2,Star,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 July 2025,FY2026,Q4,Jan-26,0,0
Woodseats 2,Star,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 July 2025,FY2026,Q4,Feb-26,0,0
Woodseats 2,Star,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 July 2025,FY2026,Q4,Mar-26,0,0
Woodseats 2,Star,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 July 2025,FY2027,Q1,Apr-26,0,0
Woodseats 2,Star,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 July 2025,FY2027,Q1,May-26,0,0
Woodseats 2,Star,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 July 2025,FY2027,Q1,Jun-26,0,0
Woodseats 2,Star,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 July 2025,FY2027,Q2,Jul-26,0,0
Woodseats 2,Star,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 July 2025,FY2027,Q2,Aug-26,0,0
Woodseats 2,Star,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 July 2025,FY2027,Q2,Sep-26,0,0
Woodseats 2,Star,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 July 2025,FY2027,Q3,Oct-26,0,0
Woodseats 2,Star,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 July 2025,FY2027,Q3,Nov-26,0,0
Woodseats 2,Star,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 July 2025,FY2027,Q3,Dec-26,0,0
Woodseats 2,Star,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 July 2025,FY2027,Q4,Jan-27,0,0
Woodseats 2,Star,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 July 2025,FY2027,Q4,Feb-27,0,0
Woodseats 2,Star,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 July 2025,FY2027,Q4,Mar-27,0,0
Woodseats 2,Star,Gross Profit £,01 July 2025,FY2025,Q1,Apr-24,0,0
Woodseats 2,Star,Gross Profit £,01 July 2025,FY2025,Q1,May-24,0,0
Woodseats 2,Star,Gross Profit £,01 July 2025,FY2025,Q1,Jun-24,0,0
Woodseats 2,Star,Gross Profit £,01 July 2025,FY2025,Q2,Jul-24,0,0
Woodseats 2,Star,Gross Profit £,01 July 2025,FY2025,Q2,Aug-24,0,0
Woodseats 2,Star,Gross Profit £,01 July 2025,FY2025,Q2,Sep-24,0,0
Woodseats 2,Star,Gross Profit £,01 July 2025,FY2025,Q3,Oct-24,0,0
Woodseats 2,Star,Gross Profit £,01 July 2025,FY2025,Q3,Nov-24,0,0
Woodseats 2,Star,Gross Profit £,01 July 2025,FY2025,Q3,Dec-24,0,0
Woodseats 2,Star,Gross Profit £,01 July 2025,FY2025,Q4,Jan-25,0,0
Woodseats 2,Star,Gross Profit £,01 July 2025,FY2025,Q4,Feb-25,0,0
Woodseats 2,Star,Gross Profit £,01 July 2025,FY2025,Q4,Mar-25,0,0
Woodseats 2,Star,Gross Profit £,01 July 2025,FY2026,Q1,Apr-25,0,0
Woodseats 2,Star,Gross Profit £,01 July 2025,FY2026,Q1,May-25,0,0
Woodseats 2,Star,Gross Profit £,01 July 2025,FY2026,Q1,Jun-25,0,0
Woodseats 2,Star,Gross Profit £,01 July 2025,FY2026,Q2,Jul-25,0,0
Woodseats 2,Star,Gross Profit £,01 July 2025,FY2026,Q2,Aug-25,0,0
Woodseats 2,Star,Gross Profit £,01 July 2025,FY2026,Q2,Sep-25,0,0
Woodseats 2,Star,Gross Profit £,01 July 2025,FY2026,Q3,Oct-25,0,0
Woodseats 2,Star,Gross Profit £,01 July 2025,FY2026,Q3,Nov-25,0,0
Woodseats 2,Star,Gross Profit £,01 July 2025,FY2026,Q3,Dec-25,0,0
Woodseats 2,Star,Gross Profit £,01 July 2025,FY2026,Q4,Jan-26,0,0
Woodseats 2,Star,Gross Profit £,01 July 2025,FY2026,Q4,Feb-26,0,0
Woodseats 2,Star,Gross Profit £,01 July 2025,FY2026,Q4,Mar-26,0,0
Woodseats 2,Star,Gross Profit £,01 July 2025,FY2027,Q1,Apr-26,0,0
Woodseats 2,Star,Gross Profit £,01 July 2025,FY2027,Q1,May-26,0,0
Woodseats 2,Star,Gross Profit £,01 July 2025,FY2027,Q1,Jun-26,0,0
Woodseats 2,Star,Gross Profit £,01 July 2025,FY2027,Q2,Jul-26,0,0
Woodseats 2,Star,Gross Profit £,01 July 2025,FY2027,Q2,Aug-26,0,0
Woodseats 2,Star,Gross Profit £,01 July 2025,FY2027,Q2,Sep-26,0,0
Woodseats 2,Star,Gross Profit £,01 July 2025,FY2027,Q3,Oct-26,0,0
Woodseats 2,Star,Gross Profit £,01 July 2025,FY2027,Q3,Nov-26,0,0
Woodseats 2,Star,Gross Profit £,01 July 2025,FY2027,Q3,Dec-26,0,0
Woodseats 2,Star,Gross Profit £,01 July 2025,FY2027,Q4,Jan-27,0,0
Woodseats 2,Star,Gross Profit £,01 July 2025,FY2027,Q4,Feb-27,0,0
Woodseats 2,Star,Gross Profit £,01 July 2025,FY2027,Q4,Mar-27,0,0
Woodseats 2,Star,EBITDA £,01 July 2025,FY2025,Q1,Apr-24,0,0
Woodseats 2,Star,EBITDA £,01 July 2025,FY2025,Q1,May-24,0,0
Woodseats 2,Star,EBITDA £,01 July 2025,FY2025,Q1,Jun-24,0,0
Woodseats 2,Star,EBITDA £,01 July 2025,FY2025,Q2,Jul-24,0,0
Woodseats 2,Star,EBITDA £,01 July 2025,FY2025,Q2,Aug-24,0,0
Woodseats 2,Star,EBITDA £,01 July 2025,FY2025,Q2,Sep-24,0,0
Woodseats 2,Star,EBITDA £,01 July 2025,FY2025,Q3,Oct-24,0,0
Woodseats 2,Star,EBITDA £,01 July 2025,FY2025,Q3,Nov-24,0,0
Woodseats 2,Star,EBITDA £,01 July 2025,FY2025,Q3,Dec-24,0,0
Woodseats 2,Star,EBITDA £,01 July 2025,FY2025,Q4,Jan-25,0,0
Woodseats 2,Star,EBITDA £,01 July 2025,FY2025,Q4,Feb-25,0,0
Woodseats 2,Star,EBITDA £,01 July 2025,FY2025,Q4,Mar-25,0,0
Woodseats 2,Star,EBITDA £,01 July 2025,FY2026,Q1,Apr-25,0,0
Woodseats 2,Star,EBITDA £,01 July 2025,FY2026,Q1,May-25,0,0
Woodseats 2,Star,EBITDA £,01 July 2025,FY2026,Q1,Jun-25,0,0
Woodseats 2,Star,EBITDA £,01 July 2025,FY2026,Q2,Jul-25,0,0
Woodseats 2,Star,EBITDA £,01 July 2025,FY2026,Q2,Aug-25,0,0
Woodseats 2,Star,EBITDA £,01 July 2025,FY2026,Q2,Sep-25,0,0
Woodseats 2,Star,EBITDA £,01 July 2025,FY2026,Q3,Oct-25,0,0
Woodseats 2,Star,EBITDA £,01 July 2025,FY2026,Q3,Nov-25,0,0
Woodseats 2,Star,EBITDA £,01 July 2025,FY2026,Q3,Dec-25,0,0
Woodseats 2,Star,EBITDA £,01 July 2025,FY2026,Q4,Jan-26,0,0
Woodseats 2,Star,EBITDA £,01 July 2025,FY2026,Q4,Feb-26,0,0
Woodseats 2,Star,EBITDA £,01 July 2025,FY2026,Q4,Mar-26,0,0
Woodseats 2,Star,EBITDA £,01 July 2025,FY2027,Q1,Apr-26,0,0
Woodseats 2,Star,EBITDA £,01 July 2025,FY2027,Q1,May-26,0,0
Woodseats 2,Star,EBITDA £,01 July 2025,FY2027,Q1,Jun-26,0,0
Woodseats 2,Star,EBITDA £,01 July 2025,FY2027,Q2,Jul-26,0,0
Woodseats 2,Star,EBITDA £,01 July 2025,FY2027,Q2,Aug-26,0,0
Woodseats 2,Star,EBITDA £,01 July 2025,FY2027,Q2,Sep-26,0,0
Woodseats 2,Star,EBITDA £,01 July 2025,FY2027,Q3,Oct-26,0,0
Woodseats 2,Star,EBITDA £,01 July 2025,FY2027,Q3,Nov-26,0,0
Woodseats 2,Star,EBITDA £,01 July 2025,FY2027,Q3,Dec-26,0,0
Woodseats 2,Star,EBITDA £,01 July 2025,FY2027,Q4,Jan-27,0,0
Woodseats 2,Star,EBITDA £,01 July 2025,FY2027,Q4,Feb-27,0,0
Woodseats 2,Star,EBITDA £,01 July 2025,FY2027,Q4,Mar-27,0,0
Wallasey,Well,Dispensing Item numbers,01 July 2025,FY2025,Q1,Apr-24,0,0
Wallasey,Well,Dispensing Item numbers,01 July 2025,FY2025,Q1,May-24,0,0
Wallasey,Well,Dispensing Item numbers,01 July 2025,FY2025,Q1,Jun-24,0,0
Wallasey,Well,Dispensing Item numbers,01 July 2025,FY2025,Q2,Jul-24,0,0
Wallasey,Well,Dispensing Item numbers,01 July 2025,FY2025,Q2,Aug-24,0,0
Wallasey,Well,Dispensing Item numbers,01 July 2025,FY2025,Q2,Sep-24,0,0
Wallasey,Well,Dispensing Item numbers,01 July 2025,FY2025,Q3,Oct-24,0,0
Wallasey,Well,Dispensing Item numbers,01 July 2025,FY2025,Q3,Nov-24,0,0
Wallasey,Well,Dispensing Item numbers,01 July 2025,FY2025,Q3,Dec-24,0,0
Wallasey,Well,Dispensing Item numbers,01 July 2025,FY2025,Q4,Jan-25,0,0
Wallasey,Well,Dispensing Item numbers,01 July 2025,FY2025,Q4,Feb-25,0,0
Wallasey,Well,Dispensing Item numbers,01 July 2025,FY2025,Q4,Mar-25,0,0
Wallasey,Well,Dispensing Item numbers,01 July 2025,FY2026,Q1,Apr-25,0,0
Wallasey,Well,Dispensing Item numbers,01 July 2025,FY2026,Q1,May-25,0,0
Wallasey,Well,Dispensing Item numbers,01 July 2025,FY2026,Q1,Jun-25,0,0
Wallasey,Well,Dispensing Item numbers,01 July 2025,FY2026,Q2,Jul-25,0,0
Wallasey,Well,Dispensing Item numbers,01 July 2025,FY2026,Q2,Aug-25,0,0
Wallasey,Well,Dispensing Item numbers,01 July 2025,FY2026,Q2,Sep-25,0,0
Wallasey,Well,Dispensing Item numbers,01 July 2025,FY2026,Q3,Oct-25,0,0
Wallasey,Well,Dispensing Item numbers,01 July 2025,FY2026,Q3,Nov-25,0,0
Wallasey,Well,Dispensing Item numbers,01 July 2025,FY2026,Q3,Dec-25,0,0
Wallasey,Well,Dispensing Item numbers,01 July 2025,FY2026,Q4,Jan-26,0,0
Wallasey,Well,Dispensing Item numbers,01 July 2025,FY2026,Q4,Feb-26,0,0
Wallasey,Well,Dispensing Item numbers,01 July 2025,FY2026,Q4,Mar-26,0,0
Wallasey,Well,Dispensing Item numbers,01 July 2025,FY2027,Q1,Apr-26,0,0
Wallasey,Well,Dispensing Item numbers,01 July 2025,FY2027,Q1,May-26,0,0
Wallasey,Well,Dispensing Item numbers,01 July 2025,FY2027,Q1,Jun-26,0,0
Wallasey,Well,Dispensing Item numbers,01 July 2025,FY2027,Q2,Jul-26,0,0
Wallasey,Well,Dispensing Item numbers,01 July 2025,FY2027,Q2,Aug-26,0,0
Wallasey,Well,Dispensing Item numbers,01 July 2025,FY2027,Q2,Sep-26,0,0
Wallasey,Well,Dispensing Item numbers,01 July 2025,FY2027,Q3,Oct-26,0,0
Wallasey,Well,Dispensing Item numbers,01 July 2025,FY2027,Q3,Nov-26,0,0
Wallasey,Well,Dispensing Item numbers,01 July 2025,FY2027,Q3,Dec-26,0,0
Wallasey,Well,Dispensing Item numbers,01 July 2025,FY2027,Q4,Jan-27,0,0
Wallasey,Well,Dispensing Item numbers,01 July 2025,FY2027,Q4,Feb-27,0,0
Wallasey,Well,Dispensing Item numbers,01 July 2025,FY2027,Q4,Mar-27,0,0
Wallasey,Well,NHS Services - Pharmacy First,01 July 2025,FY2025,Q1,Apr-24,0,0
Wallasey,Well,NHS Services - Pharmacy First,01 July 2025,FY2025,Q1,May-24,0,0
Wallasey,Well,NHS Services - Pharmacy First,01 July 2025,FY2025,Q1,Jun-24,0,0
Wallasey,Well,NHS Services - Pharmacy First,01 July 2025,FY2025,Q2,Jul-24,0,0
Wallasey,Well,NHS Services - Pharmacy First,01 July 2025,FY2025,Q2,Aug-24,0,0
Wallasey,Well,NHS Services - Pharmacy First,01 July 2025,FY2025,Q2,Sep-24,0,0
Wallasey,Well,NHS Services - Pharmacy First,01 July 2025,FY2025,Q3,Oct-24,0,0
Wallasey,Well,NHS Services - Pharmacy First,01 July 2025,FY2025,Q3,Nov-24,0,0
Wallasey,Well,NHS Services - Pharmacy First,01 July 2025,FY2025,Q3,Dec-24,0,0
Wallasey,Well,NHS Services - Pharmacy First,01 July 2025,FY2025,Q4,Jan-25,0,0
Wallasey,Well,NHS Services - Pharmacy First,01 July 2025,FY2025,Q4,Feb-25,0,0
Wallasey,Well,NHS Services - Pharmacy First,01 July 2025,FY2025,Q4,Mar-25,0,0
Wallasey,Well,NHS Services - Pharmacy First,01 July 2025,FY2026,Q1,Apr-25,0,0
Wallasey,Well,NHS Services - Pharmacy First,01 July 2025,FY2026,Q1,May-25,0,0
Wallasey,Well,NHS Services - Pharmacy First,01 July 2025,FY2026,Q1,Jun-25,0,0
Wallasey,Well,NHS Services - Pharmacy First,01 July 2025,FY2026,Q2,Jul-25,0,0
Wallasey,Well,NHS Services - Pharmacy First,01 July 2025,FY2026,Q2,Aug-25,0,0
Wallasey,Well,NHS Services - Pharmacy First,01 July 2025,FY2026,Q2,Sep-25,0,0
Wallasey,Well,NHS Services - Pharmacy First,01 July 2025,FY2026,Q3,Oct-25,0,0
Wallasey,Well,NHS Services - Pharmacy First,01 July 2025,FY2026,Q3,Nov-25,0,0
Wallasey,Well,NHS Services - Pharmacy First,01 July 2025,FY2026,Q3,Dec-25,0,0
Wallasey,Well,NHS Services - Pharmacy First,01 July 2025,FY2026,Q4,Jan-26,0,0
Wallasey,Well,NHS Services - Pharmacy First,01 July 2025,FY2026,Q4,Feb-26,0,0
Wallasey,Well,NHS Services - Pharmacy First,01 July 2025,FY2026,Q4,Mar-26,0,0
Wallasey,Well,NHS Services - Pharmacy First,01 July 2025,FY2027,Q1,Apr-26,0,0
Wallasey,Well,NHS Services - Pharmacy First,01 July 2025,FY2027,Q1,May-26,0,0
Wallasey,Well,NHS Services - Pharmacy First,01 July 2025,FY2027,Q1,Jun-26,0,0
Wallasey,Well,NHS Services - Pharmacy First,01 July 2025,FY2027,Q2,Jul-26,0,0
Wallasey,Well,NHS Services - Pharmacy First,01 July 2025,FY2027,Q2,Aug-26,0,0
Wallasey,Well,NHS Services - Pharmacy First,01 July 2025,FY2027,Q2,Sep-26,0,0
Wallasey,Well,NHS Services - Pharmacy First,01 July 2025,FY2027,Q3,Oct-26,0,0
Wallasey,Well,NHS Services - Pharmacy First,01 July 2025,FY2027,Q3,Nov-26,0,0
Wallasey,Well,NHS Services - Pharmacy First,01 July 2025,FY2027,Q3,Dec-26,0,0
Wallasey,Well,NHS Services - Pharmacy First,01 July 2025,FY2027,Q4,Jan-27,0,0
Wallasey,Well,NHS Services - Pharmacy First,01 July 2025,FY2027,Q4,Feb-27,0,0
Wallasey,Well,NHS Services - Pharmacy First,01 July 2025,FY2027,Q4,Mar-27,0,0
Wallasey,Well,Blood Pressure + APBM tests,01 July 2025,FY2025,Q1,Apr-24,0,0
Wallasey,Well,Blood Pressure + APBM tests,01 July 2025,FY2025,Q1,May-24,0,0
Wallasey,Well,Blood Pressure + APBM tests,01 July 2025,FY2025,Q1,Jun-24,0,0
Wallasey,Well,Blood Pressure + APBM tests,01 July 2025,FY2025,Q2,Jul-24,0,0
Wallasey,Well,Blood Pressure + APBM tests,01 July 2025,FY2025,Q2,Aug-24,0,0
Wallasey,Well,Blood Pressure + APBM tests,01 July 2025,FY2025,Q2,Sep-24,0,0
Wallasey,Well,Blood Pressure + APBM tests,01 July 2025,FY2025,Q3,Oct-24,0,0
Wallasey,Well,Blood Pressure + APBM tests,01 July 2025,FY2025,Q3,Nov-24,0,0
Wallasey,Well,Blood Pressure + APBM tests,01 July 2025,FY2025,Q3,Dec-24,0,0
Wallasey,Well,Blood Pressure + APBM tests,01 July 2025,FY2025,Q4,Jan-25,0,0
Wallasey,Well,Blood Pressure + APBM tests,01 July 2025,FY2025,Q4,Feb-25,0,0
Wallasey,Well,Blood Pressure + APBM tests,01 July 2025,FY2025,Q4,Mar-25,0,0
Wallasey,Well,Blood Pressure + APBM tests,01 July 2025,FY2026,Q1,Apr-25,0,0
